mu, offset, k1, k2_constant, rel_err, query_time, build_time
0.000204082, -2, 4, 0.11379, 0.252815, 0.1731, 4266
0.000204082, -2, 4, 0.232224, 0.207368, 0.1815, 4417
0.000204082, -2, 4, 0.473926, 0.160589, 0.246, 4302
0.000204082, -2, 4, 0.967195, 0.0932236, 0.3192, 4341
0.000204082, -2, 4, 1.97387, 0.0383971, 0.4916, 4267
0.000204082, -2, 4, 4.0283, 0.0325747, 0.7441, 4510
0.000204082, -2, 4, 8.22103, 0.0300992, 0.8116, 4300
0.000204082, -2, 4, 16.7776, 0.032848, 0.9909, 4459
0.000204082, -2, 4, 34.24, 0.0437912, 1.3601, 4745
0.000204082, -2, 6, 0.0557569, 0.253333, 0.2403, 6397
0.000204082, -2, 6, 0.11379, 0.239743, 0.2302, 6763
0.000204082, -2, 6, 0.232224, 0.212453, 0.2838, 6378
0.000204082, -2, 6, 0.473926, 0.153658, 0.358, 6362
0.000204082, -2, 6, 0.967195, 0.0985824, 0.5396, 6400
0.000204082, -2, 6, 1.97387, 0.0351169, 0.7838, 6357
0.000204082, -2, 6, 4.0283, 0.0239969, 0.9905, 6443
0.000204082, -2, 6, 8.22103, 0.026396, 1.1808, 6511
0.000204082, -2, 9, 0.0557569, 0.26365, 0.4099, 9587
0.000204082, -2, 9, 0.11379, 0.247362, 0.3598, 9493
0.000204082, -2, 9, 0.232224, 0.2109, 0.4062, 9507
0.000204082, -2, 9, 0.473926, 0.145747, 0.4878, 9534
0.000204082, -2, 9, 0.967195, 0.0862305, 0.8024, 9780
0.000204082, -2, 9, 1.97387, 0.0428001, 1.1481, 9812
0.000204082, -2, 14, 0.0557569, 0.260415, 0.5558, 14969
0.000204082, -2, 14, 0.11379, 0.246849, 0.5194, 14537
0.000204082, -2, 14, 0.232224, 0.209435, 0.5778, 14605
0.000204082, -2, 14, 0.473926, 0.149299, 0.743, 14956
0.000204082, -2, 14, 0.967195, 0.0993937, 1.2706, 14806
0.000204082, -2, 21, 0.0557569, 0.264021, 0.8343, 21843
0.000204082, -2, 21, 0.11379, 0.247997, 0.8488, 21783
0.000204082, -2, 21, 0.232224, 0.20866, 0.9075, 21834
0.000204082, -2, 21, 0.473926, 0.15036, 1.2177, 22138
0.000204082, -2, 31, 0.0557569, 0.2625, 1.1171, 31870
0.000204082, -3, 1, 0.0557569, 0.432255, 0.0883, 1070
0.000204082, -3, 1, 0.11379, 0.386999, 0.0991, 1060
0.000204082, -3, 1, 0.232224, 0.314648, 0.118, 1059
0.000204082, -3, 1, 0.473926, 0.186375, 0.1268, 1077
0.000204082, -3, 1, 0.967195, 0.0744679, 0.2121, 1081
0.000204082, -3, 1, 1.97387, 0.0405041, 0.3105, 1164
0.000204082, -3, 1, 4.0283, 0.0377314, 0.3884, 1118
0.000204082, -3, 1, 8.22103, 0.0609486, 0.4486, 1198
0.000204082, -3, 1, 16.7776, 0.0347272, 0.5806, 1311
0.000204082, -3, 1, 34.24, 0.0492848, 0.7567, 1736
0.000204082, -3, 1, 69.8776, 0.0323473, 1.2265, 2498
0.000204082, -3, 2, 0.0557569, 0.39346, 0.1979, 2369
0.000204082, -3, 2, 0.11379, 0.336929, 0.2263, 2153
0.000204082, -3, 2, 0.232224, 0.271616, 0.2138, 2185
0.000204082, -3, 2, 0.473926, 0.164606, 0.283, 2162
0.000204082, -3, 2, 0.967195, 0.0918521, 0.4143, 2180
0.000204082, -3, 2, 1.97387, 0.0502625, 0.6505, 2224
0.000204082, -3, 2, 4.0283, 0.0283358, 0.8601, 2384
0.000204082, -3, 2, 8.22103, 0.0475729, 1.0832, 2379
0.000204082, -3, 4, 0.0557569, 0.417679, 0.3601, 4432
0.000204082, -3, 4, 0.11379, 0.345658, 0.3944, 4265
0.000204082, -3, 4, 0.232224, 0.271978, 0.4069, 4407
0.000204082, -3, 4, 0.473926, 0.171257, 0.5448, 4446
0.000204082, -3, 4, 0.967195, 0.0862865, 0.9126, 4465
0.000204082, -3, 4, 1.97387, 0.0339926, 1.2992, 4519
0.000204082, -3, 6, 0.0557569, 0.407236, 0.6006, 6524
0.000204082, -3, 6, 0.11379, 0.357188, 0.587, 6389
0.000204082, -3, 6, 0.232224, 0.273789, 0.6843, 6379
0.000204082, -3, 6, 0.473926, 0.170842, 0.8328, 6424
0.000204082, -3, 6, 0.967195, 0.0822933, 1.4653, 6416
0.000204082, -3, 9, 0.0557569, 0.420911, 0.8965, 9541
0.000204082, -3, 9, 0.11379, 0.362222, 0.9674, 9533
0.000204082, -3, 9, 0.232224, 0.278591, 1.077, 9477
0.000204082, -3, 14, 0.0557569, 0.40887, 1.4713, 14656
0.000204082, -4, 1, 0.0557569, 0.575481, 0.2053, 1064
0.000204082, -4, 1, 0.11379, 0.461504, 0.2418, 1096
0.000204082, -4, 1, 0.232224, 0.336204, 0.255, 1150
0.000204082, -4, 1, 0.473926, 0.202177, 0.339, 1111
0.000204082, -4, 1, 0.967195, 0.0863168, 0.5442, 1219
0.000204082, -4, 1, 1.97387, 0.0434085, 0.7667, 1118
0.000204082, -4, 1, 4.0283, 0.0291183, 1.0322, 1310
0.000204082, -4, 2, 0.0557569, 0.537965, 0.4053, 2269
0.000204082, -4, 2, 0.11379, 0.459494, 0.4603, 2152
0.000204082, -4, 2, 0.232224, 0.32581, 0.5696, 2156
0.000204082, -4, 2, 0.473926, 0.179549, 0.7102, 2251
0.000204082, -4, 2, 0.967195, 0.0935963, 1.2148, 2174
0.000204082, -4, 4, 0.0557569, 0.544004, 0.9497, 4338
0.000204082, -4, 4, 0.11379, 0.459466, 1.0558, 4390
0.000204082, -4, 6, 0.0557569, 0.551501, 1.5285, 6555
0.000204082, -5, 1, 0.0557569, 0.66359, 0.554, 1222
0.000204082, -5, 1, 0.11379, 0.561329, 0.5278, 1236
0.000204082, -5, 1, 0.232224, 0.403121, 0.6754, 1227
0.000204082, -5, 1, 0.473926, 0.227172, 0.8723, 1119
0.000204082, -5, 1, 0.967195, 0.0876631, 1.4067, 1262
0.000204082, -5, 2, 0.0557569, 0.633374, 1.127, 2309
0.000204082, -6, 1, 0.0557569, 0.727797, 1.3178, 1269
0.000204082, -7, 1, 0.0557569, 0.769621, 3.3895, 1347
0.000416493, 0, 65, 69.8776, 0.0366633, 6.8403, 67076
0.000416493, 0, 65, 34.24, 0.0312194, 4.0963, 66784
0.000416493, 0, 65, 16.7776, 0.0417019, 2.7993, 67591
0.000416493, 0, 65, 8.22103, 0.035223, 2.2316, 67464
0.000416493, 0, 65, 4.0283, 0.0412661, 1.9186, 66460
0.000416493, 0, 65, 1.97387, 0.0357007, 1.5044, 66391
0.000416493, 0, 65, 0.967195, 0.0357264, 1.1056, 66292
0.000416493, 0, 65, 0.473926, 0.0393273, 0.797, 67121
0.000416493, 0, 65, 0.232224, 0.047172, 0.6661, 67054
0.000416493, 0, 65, 0.11379, 0.0442452, 0.6419, 66348
0.000416493, 0, 65, 0.0557569, 0.0569183, 0.6236, 66862
0.000416493, 0, 45, 69.8776, 0.0347337, 4.4782, 47317
0.000416493, 0, 45, 34.24, 0.0397467, 2.7976, 46477
0.000416493, 0, 45, 16.7776, 0.0343465, 1.9301, 48150
0.000416493, 0, 45, 8.22103, 0.0348686, 1.5543, 46151
0.000416493, 0, 45, 4.0283, 0.0356848, 1.3269, 46575
0.000416493, 0, 45, 1.97387, 0.0382287, 1.0504, 46320
0.000416493, 0, 45, 0.967195, 0.0396806, 0.793, 46267
0.000416493, 0, 45, 0.473926, 0.0313584, 0.5606, 46041
0.000416493, 0, 45, 0.232224, 0.0399537, 0.4674, 47111
0.000416493, 0, 45, 0.11379, 0.0605766, 0.4783, 46590
0.000416493, 0, 45, 0.0557569, 0.0500314, 0.4338, 46273
0.000416493, 0, 31, 69.8776, 0.0392961, 3.0932, 32942
0.000416493, 0, 31, 34.24, 0.0533835, 1.8003, 32143
0.000416493, 0, 31, 16.7776, 0.0395505, 1.3741, 31985
0.000416493, 0, 31, 8.22103, 0.0364303, 1.082, 31949
0.000416493, 0, 31, 4.0283, 0.0390169, 0.9219, 32094
0.000416493, 0, 31, 1.97387, 0.0494141, 0.7211, 32046
0.000416493, 0, 31, 0.967195, 0.0494484, 0.5381, 32332
0.000416493, 0, 31, 0.473926, 0.050025, 0.4094, 32584
0.000416493, 0, 31, 0.232224, 0.0493191, 0.3354, 32587
0.000416493, 0, 31, 0.11379, 0.0443522, 0.3434, 32591
0.000416493, 0, 31, 0.0557569, 0.0462006, 0.3136, 32731
0.000416493, 0, 21, 69.8776, 0.0404922, 2.0447, 22331
0.000416493, 0, 21, 34.24, 0.0384662, 1.1916, 21872
0.000416493, 0, 21, 16.7776, 0.0572232, 0.9093, 21948
0.000416493, 0, 21, 8.22103, 0.0405376, 0.7432, 21933
0.000416493, 0, 21, 4.0283, 0.0469355, 0.6364, 21937
0.000416493, 0, 21, 1.97387, 0.0398167, 0.5253, 22260
0.000416493, 0, 21, 0.967195, 0.0547865, 0.3621, 22097
0.000416493, 0, 21, 0.473926, 0.04886, 0.269, 22085
0.000416493, 0, 21, 0.232224, 0.0449239, 0.284, 22400
0.000416493, 0, 21, 0.11379, 0.0469338, 0.2164, 21929
0.000416493, 0, 21, 0.0557569, 0.0457088, 0.2076, 22297
0.000416493, 0, 14, 69.8776, 0.0393743, 1.3221, 15063
0.000416493, 0, 14, 34.24, 0.0376132, 0.8511, 14821
0.000416493, 0, 14, 16.7776, 0.0359986, 0.6317, 14811
0.000416493, 0, 14, 8.22103, 0.05149, 0.4782, 14782
0.000416493, 0, 14, 4.0283, 0.0441494, 0.4047, 14910
0.000416493, 0, 14, 1.97387, 0.0373112, 0.3296, 14830
0.000416493, 0, 14, 0.967195, 0.0476529, 0.2676, 14889
0.000416493, 0, 14, 0.473926, 0.0437074, 0.1733, 14823
0.000416493, 0, 14, 0.232224, 0.0433505, 0.1532, 15096
0.000416493, 0, 14, 0.11379, 0.0826412, 0.1454, 15047
0.000416493, 0, 14, 0.0557569, 0.0639727, 0.1579, 14932
0.000416493, 0, 9, 69.8776, 0.054862, 0.8403, 9838
0.000416493, 0, 9, 34.24, 0.0681287, 0.5313, 9726
0.000416493, 0, 9, 16.7776, 0.0607157, 0.3801, 9610
0.000416493, 0, 9, 8.22103, 0.0504809, 0.3227, 9483
0.000416493, 0, 9, 4.0283, 0.0651436, 0.2593, 9626
0.000416493, 0, 9, 1.97387, 0.0505932, 0.2301, 9812
0.000416493, 0, 9, 0.967195, 0.0484875, 0.1928, 9562
0.000416493, 0, 9, 0.473926, 0.0630614, 0.118, 9650
0.000416493, 0, 9, 0.232224, 0.0547758, 0.1156, 9826
0.000416493, 0, 9, 0.11379, 0.0556089, 0.108, 9593
0.000416493, 0, 9, 0.0557569, 0.0582221, 0.0891, 9627
0.000416493, 0, 6, 69.8776, 0.0573652, 0.5465, 6816
0.000416493, 0, 6, 34.24, 0.0510444, 0.3461, 6662
0.000416493, 0, 6, 16.7776, 0.061055, 0.2435, 6469
0.000416493, 0, 6, 8.22103, 0.0553041, 0.2319, 6448
0.000416493, 0, 6, 4.0283, 0.0742102, 0.1844, 6449
0.000416493, 0, 6, 1.97387, 0.0503554, 0.1661, 6419
0.000416493, 0, 6, 0.967195, 0.062207, 0.1294, 6373
0.000416493, 0, 6, 0.473926, 0.0614105, 0.084, 6344
0.000416493, 0, 6, 0.232224, 0.0633522, 0.0802, 6310
0.000416493, 0, 6, 0.11379, 0.0634855, 0.0711, 6482
0.000416493, 0, 6, 0.0557569, 0.0782262, 0.0829, 6449
0.000416493, 0, 4, 69.8776, 0.061079, 0.3542, 4397
0.000416493, 0, 4, 34.24, 0.0714676, 0.2163, 4276
0.000416493, 0, 4, 16.7776, 0.0690362, 0.1806, 4621
0.000416493, 0, 4, 8.22103, 0.0681195, 0.1409, 4452
0.000416493, 0, 4, 4.0283, 0.0689028, 0.1338, 4207
0.000416493, 0, 4, 1.97387, 0.0617936, 0.1182, 4224
0.000416493, 0, 4, 0.967195, 0.0633309, 0.0925, 4283
0.000416493, 0, 4, 0.473926, 0.0721144, 0.0633, 4275
0.000416493, 0, 4, 0.232224, 0.0561547, 0.0577, 4335
0.000416493, 0, 4, 0.11379, 0.0648098, 0.0521, 4277
0.000416493, 0, 4, 0.0557569, 0.0708716, 0.0494, 4261
0.000416493, 0, 2, 69.8776, 0.083822, 0.1761, 2631
0.000416493, 0, 2, 34.24, 0.097712, 0.14, 2187
0.000416493, 0, 2, 16.7776, 0.0976474, 0.1092, 2151
0.000416493, 0, 2, 8.22103, 0.112822, 0.0877, 2213
0.000416493, 0, 2, 4.0283, 0.106082, 0.0831, 2169
0.000416493, 0, 2, 1.97387, 0.0805326, 0.0538, 2540
0.000416493, 0, 2, 0.967195, 0.0783173, 0.0504, 2107
0.000416493, 0, 2, 0.473926, 0.118026, 0.0342, 3147
0.000416493, 0, 2, 0.232224, 0.133982, 0.0347, 2107
0.000416493, 0, 2, 0.11379, 0.104795, 0.0309, 2158
0.000416493, 0, 2, 0.0557569, 0.0920555, 0.0328, 2151
0.000416493, 0, 1, 69.8776, 0.0978221, 0.1223, 1157
0.000416493, 0, 1, 34.24, 0.104477, 0.0747, 1565
0.000416493, 0, 1, 16.7776, 0.0958015, 0.0591, 1088
0.000416493, 0, 1, 8.22103, 0.108608, 0.052, 1075
0.000416493, 0, 1, 4.0283, 0.100232, 0.0494, 1088
0.000416493, 0, 1, 1.97387, 0.0991714, 0.0363, 1220
0.000416493, 0, 1, 0.967195, 0.130036, 0.0289, 1073
0.000416493, 0, 1, 0.473926, 0.176345, 0.0202, 1073
0.000416493, 0, 1, 0.232224, 0.110135, 0.0165, 1067
0.000416493, 0, 1, 0.11379, 0.08689, 0.016, 1077
0.000416493, 0, 1, 0.0557569, 0.114145, 0.0176, 1068
0.000416493, 1, 65, 69.8776, 0.0687648, 2.0246, 67490
0.000416493, 1, 65, 34.24, 0.0728653, 1.4202, 67018
0.000416493, 1, 65, 16.7776, 0.0570201, 1.0921, 66984
0.000416493, 1, 65, 8.22103, 0.069556, 0.8965, 66644
0.000416493, 1, 65, 4.0283, 0.0756476, 0.813, 66883
0.000416493, 1, 65, 1.97387, 0.0569854, 0.6366, 67072
0.000416493, 1, 65, 0.967195, 0.0784274, 0.4945, 67091
0.000416493, 1, 65, 0.473926, 0.0806246, 0.3822, 67287
0.000416493, 1, 65, 0.232224, 0.0717682, 0.3659, 66983
0.000416493, 1, 65, 0.11379, 0.0691851, 0.3427, 67346
0.000416493, 1, 65, 0.0557569, 0.0717557, 0.3467, 66817
0.000416493, 1, 45, 69.8776, 0.0756417, 1.4622, 47344
0.000416493, 1, 45, 34.24, 0.0546316, 0.9443, 47040
0.000416493, 1, 45, 16.7776, 0.0598116, 0.7438, 46140
0.000416493, 1, 45, 8.22103, 0.078814, 0.6227, 46536
0.000416493, 1, 45, 4.0283, 0.0533766, 0.5857, 46146
0.000416493, 1, 45, 1.97387, 0.0774937, 0.4446, 46696
0.000416493, 1, 45, 0.967195, 0.087028, 0.3405, 46677
0.000416493, 1, 45, 0.473926, 0.0779367, 0.2873, 46865
0.000416493, 1, 45, 0.232224, 0.073539, 0.2672, 46817
0.000416493, 1, 45, 0.11379, 0.0627229, 0.257, 47009
0.000416493, 1, 45, 0.0557569, 0.0636164, 0.2429, 46897
0.000416493, 1, 31, 69.8776, 0.0743985, 0.9932, 32713
0.000416493, 1, 31, 34.24, 0.0740215, 0.6417, 32153
0.000416493, 1, 31, 16.7776, 0.0743025, 0.4986, 32126
0.000416493, 1, 31, 8.22103, 0.0773947, 0.4466, 32781
0.000416493, 1, 31, 4.0283, 0.0708262, 0.387, 32207
0.000416493, 1, 31, 1.97387, 0.075319, 0.3577, 31919
0.000416493, 1, 31, 0.967195, 0.0677454, 0.252, 32485
0.000416493, 1, 31, 0.473926, 0.0821343, 0.2094, 33078
0.000416493, 1, 31, 0.232224, 0.0780434, 0.1921, 32453
0.000416493, 1, 31, 0.11379, 0.0823674, 0.1745, 32506
0.000416493, 1, 31, 0.0557569, 0.0660738, 0.1983, 32342
0.000416493, 1, 21, 69.8776, 0.0786898, 0.6473, 22444
0.000416493, 1, 21, 34.24, 0.0723393, 0.4457, 22176
0.000416493, 1, 21, 16.7776, 0.0582104, 0.3474, 22052
0.000416493, 1, 21, 8.22103, 0.0751373, 0.2896, 22203
0.000416493, 1, 21, 4.0283, 0.0706926, 0.2781, 22004
0.000416493, 1, 21, 1.97387, 0.0835413, 0.209, 21798
0.000416493, 1, 21, 0.967195, 0.081388, 0.1966, 22173
0.000416493, 1, 21, 0.473926, 0.0898644, 0.164, 22215
0.000416493, 1, 21, 0.232224, 0.067425, 0.1259, 21981
0.000416493, 1, 21, 0.11379, 0.0749413, 0.1383, 21776
0.000416493, 1, 21, 0.0557569, 0.0749731, 0.1438, 22067
0.000416493, 1, 14, 69.8776, 0.0768308, 0.4248, 14870
0.000416493, 1, 14, 34.24, 0.0739462, 0.2977, 14820
0.000416493, 1, 14, 16.7776, 0.0785679, 0.2621, 14707
0.000416493, 1, 14, 8.22103, 0.0815165, 0.216, 14858
0.000416493, 1, 14, 4.0283, 0.0855521, 0.1977, 14634
0.000416493, 1, 14, 1.97387, 0.0933143, 0.1498, 14953
0.000416493, 1, 14, 0.967195, 0.0662717, 0.1345, 15268
0.000416493, 1, 14, 0.473926, 0.0708286, 0.1054, 14543
0.000416493, 1, 14, 0.232224, 0.0619809, 0.0873, 14981
0.000416493, 1, 14, 0.11379, 0.0625396, 0.0847, 14554
0.000416493, 1, 14, 0.0557569, 0.0650217, 0.0866, 14517
0.000416493, 1, 9, 69.8776, 0.0888952, 0.3192, 9468
0.000416493, 1, 9, 34.24, 0.110261, 0.186, 9808
0.000416493, 1, 9, 16.7776, 0.0902785, 0.1801, 9595
0.000416493, 1, 9, 8.22103, 0.114473, 0.1357, 9605
0.000416493, 1, 9, 4.0283, 0.0873565, 0.1356, 9509
0.000416493, 1, 9, 1.97387, 0.0899425, 0.0963, 9498
0.000416493, 1, 9, 0.967195, 0.0934447, 0.0932, 9456
0.000416493, 1, 9, 0.473926, 0.0745508, 0.0581, 9383
0.000416493, 1, 9, 0.232224, 0.070965, 0.0653, 9643
0.000416493, 1, 9, 0.11379, 0.0852182, 0.0687, 9792
0.000416493, 1, 9, 0.0557569, 0.0949637, 0.0678, 9585
0.000416493, 1, 6, 69.8776, 0.113274, 0.22, 6390
0.000416493, 1, 6, 34.24, 0.086165, 0.1315, 6478
0.000416493, 1, 6, 16.7776, 0.0856754, 0.1081, 6461
0.000416493, 1, 6, 8.22103, 0.0846267, 0.1026, 6414
0.000416493, 1, 6, 4.0283, 0.0916976, 0.0859, 6405
0.000416493, 1, 6, 1.97387, 0.0870721, 0.0796, 6415
0.000416493, 1, 6, 0.967195, 0.0881376, 0.0669, 6400
0.000416493, 1, 6, 0.473926, 0.0851725, 0.0476, 6423
0.000416493, 1, 6, 0.232224, 0.0875864, 0.0432, 6398
0.000416493, 1, 6, 0.11379, 0.0830557, 0.043, 6418
0.000416493, 1, 6, 0.0557569, 0.0916981, 0.0526, 6470
0.000416493, 1, 4, 69.8776, 0.0920523, 0.1594, 4435
0.000416493, 1, 4, 34.24, 0.0907236, 0.1112, 4383
0.000416493, 1, 4, 16.7776, 0.094273, 0.0876, 4292
0.000416493, 1, 4, 8.22103, 0.10472, 0.0744, 4265
0.000416493, 1, 4, 4.0283, 0.0980137, 0.0677, 4676
0.000416493, 1, 4, 1.97387, 0.100845, 0.062, 4323
0.000416493, 1, 4, 0.967195, 0.110328, 0.0391, 4288
0.000416493, 1, 4, 0.473926, 0.139254, 0.0334, 4298
0.000416493, 1, 4, 0.232224, 0.0921108, 0.0351, 4293
0.000416493, 1, 4, 0.11379, 0.0971383, 0.0334, 4285
0.000416493, 1, 4, 0.0557569, 0.133233, 0.0343, 4313
0.000416493, 1, 2, 69.8776, 0.177435, 0.0645, 2199
0.000416493, 1, 2, 34.24, 0.139904, 0.0561, 2164
0.000416493, 1, 2, 16.7776, 0.141893, 0.0476, 2150
0.000416493, 1, 2, 8.22103, 0.110522, 0.0374, 2148
0.000416493, 1, 2, 4.0283, 0.15706, 0.0381, 2552
0.000416493, 1, 2, 1.97387, 0.109911, 0.027, 2152
0.000416493, 1, 2, 0.967195, 0.186901, 0.0242, 2157
0.000416493, 1, 2, 0.473926, 0.146729, 0.0217, 2477
0.000416493, 1, 2, 0.232224, 0.115792, 0.0176, 2158
0.000416493, 1, 2, 0.11379, 0.154049, 0.0162, 2465
0.000416493, 1, 2, 0.0557569, 0.112871, 0.0154, 2241
0.000416493, 1, 1, 69.8776, 0.140987, 0.0403, 1113
0.000416493, 1, 1, 34.24, 0.162432, 0.0369, 1290
0.000416493, 1, 1, 16.7776, 0.142695, 0.0255, 1165
0.000416493, 1, 1, 8.22103, 0.142145, 0.0259, 1109
0.000416493, 1, 1, 4.0283, 0.160914, 0.022, 1233
0.000416493, 1, 1, 1.97387, 0.139429, 0.0164, 1176
0.000416493, 1, 1, 0.967195, 0.142852, 0.0127, 1092
0.000416493, 1, 1, 0.473926, 0.155036, 0.0113, 1105
0.000416493, 1, 1, 0.232224, 0.159473, 0.0095, 1095
0.000416493, 1, 1, 0.11379, 0.228512, 0.0089, 1383
0.000416493, 2, 65, 69.8776, 0.106442, 0.6587, 68703
0.000416493, 2, 65, 34.24, 0.112566, 0.5027, 66978
0.000416493, 2, 65, 16.7776, 0.105748, 0.4045, 66999
0.000416493, 2, 65, 8.22103, 0.100016, 0.3956, 66030
0.000416493, 2, 65, 4.0283, 0.127059, 0.323, 66697
0.000416493, 2, 65, 1.97387, 0.109243, 0.2677, 66854
0.000416493, 2, 65, 0.967195, 0.112056, 0.2345, 67195
0.000416493, 2, 65, 0.473926, 0.106494, 0.2053, 66653
0.000416493, 2, 65, 0.232224, 0.121112, 0.2372, 66843
0.000416493, 2, 65, 0.11379, 0.0918801, 0.214, 67219
0.000416493, 2, 65, 0.0557569, 0.109369, 0.2082, 66946
0.000416493, 2, 45, 69.8776, 0.101014, 0.4537, 46383
0.000416493, 2, 45, 34.24, 0.10749, 0.3428, 53726
0.000416493, 2, 45, 16.7776, 0.102123, 0.2886, 52837
0.000416493, 2, 45, 8.22103, 0.117373, 0.2655, 52989
0.000416493, 2, 45, 4.0283, 0.0964809, 0.2295, 51775
0.000416493, 2, 45, 1.97387, 0.0876747, 0.1982, 52478
0.000416493, 2, 45, 0.967195, 0.105307, 0.1911, 52156
0.000416493, 2, 45, 0.473926, 0.113451, 0.1377, 52559
0.000416493, 2, 45, 0.232224, 0.0962982, 0.1414, 52938
0.000416493, 2, 45, 0.11379, 0.1241, 0.142, 52640
0.000416493, 2, 45, 0.0557569, 0.104272, 0.1889, 52525
0.000416493, 2, 31, 69.8776, 0.103986, 0.3111, 32420
0.000416493, 2, 31, 34.24, 0.113, 0.2604, 31670
0.000416493, 2, 31, 16.7776, 0.110986, 0.2049, 31918
0.000416493, 2, 31, 8.22103, 0.0823165, 0.1927, 32186
0.000416493, 2, 31, 4.0283, 0.0989372, 0.1631, 32390
0.000416493, 2, 31, 1.97387, 0.103657, 0.1349, 32192
0.000416493, 2, 31, 0.967195, 0.0861877, 0.1115, 31887
0.000416493, 2, 31, 0.473926, 0.0888786, 0.1186, 31489
0.000416493, 2, 31, 0.232224, 0.117341, 0.119, 32218
0.000416493, 2, 31, 0.11379, 0.0993067, 0.1018, 31997
0.000416493, 2, 31, 0.0557569, 0.118094, 0.0963, 36814
0.000416493, 2, 21, 69.8776, 0.102691, 0.238, 24613
0.000416493, 2, 21, 34.24, 0.130699, 0.1615, 24581
0.000416493, 2, 21, 16.7776, 0.0918148, 0.1637, 24714
0.000416493, 2, 21, 8.22103, 0.099477, 0.1397, 24402
0.000416493, 2, 21, 4.0283, 0.113822, 0.1049, 24677
0.000416493, 2, 21, 1.97387, 0.083576, 0.1021, 24623
0.000416493, 2, 21, 0.967195, 0.11535, 0.0863, 24285
0.000416493, 2, 21, 0.473926, 0.131468, 0.0818, 24974
0.000416493, 2, 21, 0.232224, 0.0969484, 0.074, 24754
0.000416493, 2, 21, 0.11379, 0.107783, 0.0784, 24769
0.000416493, 2, 21, 0.0557569, 0.147195, 0.0791, 24319
0.000416493, 2, 14, 69.8776, 0.0867961, 0.1713, 16656
0.000416493, 2, 14, 34.24, 0.0981466, 0.1226, 16688
0.000416493, 2, 14, 16.7776, 0.104939, 0.0942, 16255
0.000416493, 2, 14, 8.22103, 0.122385, 0.0881, 16437
0.000416493, 2, 14, 4.0283, 0.112481, 0.0823, 16681
0.000416493, 2, 14, 1.97387, 0.132723, 0.0797, 16506
0.000416493, 2, 14, 0.967195, 0.142837, 0.0513, 16531
0.000416493, 2, 14, 0.473926, 0.111252, 0.0475, 16710
0.000416493, 2, 14, 0.232224, 0.1162, 0.0499, 16432
0.000416493, 2, 14, 0.11379, 0.090094, 0.0625, 16460
0.000416493, 2, 14, 0.0557569, 0.0968068, 0.0493, 16731
0.000416493, 2, 9, 69.8776, 0.101271, 0.0982, 10640
0.000416493, 2, 9, 34.24, 0.135747, 0.0832, 10660
0.000416493, 2, 9, 16.7776, 0.162274, 0.0689, 10477
0.000416493, 2, 9, 8.22103, 0.107032, 0.0602, 10661
0.000416493, 2, 9, 4.0283, 0.0972814, 0.0506, 10735
0.000416493, 2, 9, 1.97387, 0.117771, 0.0508, 10749
0.000416493, 2, 9, 0.967195, 0.184347, 0.0458, 10806
0.000416493, 2, 9, 0.473926, 0.119346, 0.0406, 10764
0.000416493, 2, 9, 0.232224, 0.108099, 0.0393, 11272
0.000416493, 2, 9, 0.11379, 0.134476, 0.0353, 10551
0.000416493, 2, 9, 0.0557569, 0.100744, 0.0345, 10816
0.000416493, 2, 6, 69.8776, 0.112558, 0.0712, 7213
0.000416493, 2, 6, 34.24, 0.12985, 0.057, 7082
0.000416493, 2, 6, 16.7776, 0.112273, 0.0601, 7246
0.000416493, 2, 6, 8.22103, 0.140046, 0.0458, 7154
0.000416493, 2, 6, 4.0283, 0.156676, 0.0326, 7264
0.000416493, 2, 6, 1.97387, 0.140894, 0.0353, 7121
0.000416493, 2, 6, 0.967195, 0.148408, 0.0319, 7284
0.000416493, 2, 6, 0.473926, 0.120205, 0.0239, 7268
0.000416493, 2, 6, 0.232224, 0.114535, 0.0251, 7296
0.000416493, 2, 6, 0.11379, 0.117151, 0.0255, 7339
0.000416493, 2, 6, 0.0557569, 0.150659, 0.0223, 7299
0.000416493, 2, 4, 69.8776, 0.139812, 0.0548, 4803
0.000416493, 2, 4, 34.24, 0.147172, 0.0404, 4712
0.000416493, 2, 4, 16.7776, 0.15172, 0.0385, 4654
0.000416493, 2, 4, 8.22103, 0.12557, 0.0355, 4881
0.000416493, 2, 4, 4.0283, 0.165627, 0.0303, 4745
0.000416493, 2, 4, 1.97387, 0.126979, 0.0243, 4704
0.000416493, 2, 4, 0.967195, 0.168248, 0.018, 4717
0.000416493, 2, 4, 0.473926, 0.15069, 0.0182, 4839
0.000416493, 2, 4, 0.232224, 0.159216, 0.0191, 4861
0.000416493, 2, 4, 0.11379, 0.136774, 0.0164, 4861
0.000416493, 2, 4, 0.0557569, 0.123318, 0.0187, 4860
0.000416493, 2, 2, 69.8776, 0.175979, 0.0306, 2426
0.000416493, 2, 2, 34.24, 0.17886, 0.0213, 2284
0.000416493, 2, 2, 16.7776, 0.177837, 0.0191, 2408
0.000416493, 2, 2, 8.22103, 0.159099, 0.0169, 2420
0.000416493, 2, 2, 4.0283, 0.172034, 0.0154, 2411
0.000416493, 2, 2, 1.97387, 0.186604, 0.0124, 2387
0.000416493, 2, 2, 0.967195, 0.168879, 0.0114, 2383
0.000416493, 2, 2, 0.473926, 0.247568, 0.0105, 2414
