mu, offset, k1, k2_constant, rel_err, query_time, build_time
0.0001, -3, 1, 0.217892, 0.72113, 0.0152, 406
0.0001, -3, 1, 0.444677, 0.713869, 0.0159, 402
0.0001, -3, 1, 0.907505, 0.71476, 0.0161, 423
0.0001, -3, 1, 1.85205, 0.705252, 0.0224, 447
0.0001, -3, 1, 3.77969, 0.683917, 0.0346, 523
0.0001, -3, 1, 7.71366, 0.678985, 0.037, 844
0.0001, -3, 1, 15.7422, 0.633866, 0.0853, 1697
0.0001, -3, 1, 32.1269, 0.518496, 0.1103, 3276
0.0001, -3, 1, 65.565, 0.410291, 0.1566, 8498
0.0001, -3, 2, 0.0523158, 0.723398, 0.0298, 876
0.0001, -3, 2, 0.106767, 0.718218, 0.0235, 819
0.0001, -3, 2, 0.217892, 0.726493, 0.0254, 798
0.0001, -3, 2, 0.444677, 0.712598, 0.0273, 1015
0.0001, -3, 2, 0.907505, 0.701451, 0.0333, 796
0.0001, -3, 2, 1.85205, 0.703074, 0.0438, 1065
0.0001, -3, 2, 3.77969, 0.727899, 0.0532, 1023
0.0001, -3, 2, 7.71366, 0.664504, 0.0704, 1328
0.0001, -3, 2, 15.7422, 0.649697, 0.1116, 2542
0.0001, -3, 2, 32.1269, 0.514558, 0.1741, 4375
0.0001, -3, 2, 65.565, 0.402531, 0.2959, 9252
0.0001, -3, 4, 0.0523158, 0.69436, 0.0485, 1640
0.0001, -3, 4, 0.106767, 0.690708, 0.0573, 1803
0.0001, -3, 4, 0.217892, 0.687852, 0.0517, 1625
0.0001, -3, 4, 0.444677, 0.685635, 0.0524, 1793
0.0001, -3, 4, 0.907505, 0.685473, 0.0675, 1920
0.0001, -3, 4, 1.85205, 0.687203, 0.0769, 1831
0.0001, -3, 4, 3.77969, 0.672258, 0.1081, 2033
0.0001, -3, 4, 7.71366, 0.63223, 0.155, 2821
0.0001, -3, 4, 15.7422, 0.585982, 0.2575, 4194
0.0001, -3, 4, 32.1269, 0.486689, 0.3941, 7933
0.0001, -3, 4, 65.565, 0.360727, 0.5891, 16345
0.0001, -3, 6, 0.0523158, 0.684335, 0.0771, 2527
0.0001, -3, 6, 0.106767, 0.684794, 0.0686, 2382
0.0001, -3, 6, 0.217892, 0.687658, 0.0687, 2373
0.0001, -3, 6, 0.444677, 0.686402, 0.089, 2408
0.0001, -3, 6, 0.907505, 0.67585, 0.0838, 2566
0.0001, -3, 6, 1.85205, 0.670177, 0.0962, 2709
0.0001, -3, 6, 3.77969, 0.665641, 0.1417, 3129
0.0001, -3, 6, 7.71366, 0.638763, 0.2054, 4220
0.0001, -3, 6, 15.7422, 0.579692, 0.3311, 6756
0.0001, -3, 6, 32.1269, 0.482948, 0.5227, 11957
0.0001, -3, 6, 65.565, 0.351183, 0.8421, 24747
