dataset,query_set,mu,algorithm,params,rel_err,samples,query_time,build_time
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 80, 1024, 5]",0.1517134614021853,80.0,0.025380849838256836,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 80, 1024, 10]",0.1517134614021853,80.0,0.0242671012878418,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 80, 1024, 50]",0.1517134614021853,80.0,0.025050568580627437,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 80, 2048, 1]",0.1517134614021853,80.0,0.028563117980957026,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 80, 2048, 5]",0.1517134614021853,80.0,0.024226713180541988,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 80, 2048, 10]",0.1517134614021853,80.0,0.02628579139709473,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 80, 2048, 50]",0.1517134614021853,80.0,0.025693130493164067,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 80, 4096, 5]",0.1517134614021853,80.0,0.03644380569458007,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 80, 4096, 10]",0.1517134614021853,80.0,0.024271035194396978,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 80, 4096, 50]",0.1517134614021853,80.0,0.024369931221008296,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 160, 32, 1]",0.11268327025404284,160.0,0.059848666191101074,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 160, 32, 5]",0.11268327025404284,160.0,0.04906091690063476,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 160, 32, 10]",0.11268327025404284,160.0,0.0507538080215454,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 160, 32, 50]",0.11268327025404284,160.0,0.049397873878479014,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 160, 64, 1]",0.11268327025404284,160.0,0.05004234313964842,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 160, 64, 5]",0.11268327025404284,160.0,0.04961664676666259,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 160, 64, 10]",0.11268327025404284,160.0,0.04861333370208741,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 160, 64, 50]",0.11268327025404284,160.0,0.04972534179687501,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 160, 128, 1]",0.11268327025404284,160.0,0.05963590145111085,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 160, 128, 5]",0.11268327025404284,160.0,0.049671101570129404,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 160, 128, 10]",0.11268327025404284,160.0,0.04946846961975097,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 160, 128, 50]",0.11268327025404284,160.0,0.05009138584136963,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 160, 256, 1]",0.11268327025404284,160.0,0.06040194034576417,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 160, 256, 5]",0.11268327025404284,160.0,0.04990661144256592,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 160, 256, 10]",0.11268327025404284,160.0,0.0495723009109497,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 160, 256, 50]",0.11268327025404284,160.0,0.050236153602600114,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 160, 512, 1]",0.11268327025404284,160.0,0.06383113861083986,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 160, 512, 5]",0.11268327025404284,160.0,0.05073354244232177,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 160, 512, 10]",0.11268327025404284,160.0,0.04917678833007812,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 160, 512, 50]",0.11268327025404284,160.0,0.05013582706451415,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 160, 1024, 1]",0.11268327025404284,160.0,0.057015442848205575,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 160, 1024, 5]",0.11268327025404284,160.0,0.048789095878601065,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 160, 1024, 10]",0.11268327025404284,160.0,0.04847552776336671,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 160, 1024, 50]",0.11268327025404284,160.0,0.050881409645080575,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 160, 2048, 1]",0.11268327025404284,160.0,0.05654611587524415,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 160, 2048, 5]",0.11268327025404284,160.0,0.04825861454010009,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 160, 2048, 10]",0.11268327025404284,160.0,0.048834753036499014,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 160, 2048, 50]",0.11268327025404284,160.0,0.04972631931304931,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 160, 4096, 5]",0.11268327025404284,160.0,0.06273863315582275,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 160, 4096, 10]",0.11268327025404284,160.0,0.04821064472198487,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 160, 4096, 50]",0.11268327025404284,160.0,0.049312162399292,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 320, 32, 1]",0.08019463641284397,320.0,0.10047922134399417,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 320, 32, 5]",0.08019463641284397,320.0,0.09362707138061525,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 320, 32, 10]",0.08019463641284397,320.0,0.09839704036712645,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 320, 32, 50]",0.08019463641284397,320.0,0.10388612747192383,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 320, 64, 1]",0.08019463641284397,320.0,0.10672326087951658,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 320, 64, 5]",0.08019463641284397,320.0,0.11780421733856203,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 320, 64, 10]",0.08019463641284397,320.0,0.10398499965667726,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 320, 64, 50]",0.08019463641284397,320.0,0.10105659961700436,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 320, 128, 1]",0.08019463641284397,320.0,0.10780148506164552,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 320, 128, 5]",0.08019463641284397,320.0,0.09680774211883543,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 320, 128, 10]",0.08019463641284397,320.0,0.09615395069122316,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 320, 128, 50]",0.08019463641284397,320.0,0.09706869125366209,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 320, 256, 1]",0.08019463641284397,320.0,0.10769078731536867,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 320, 256, 5]",0.08019463641284397,320.0,0.10472176074981691,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 320, 256, 10]",0.08019463641284397,320.0,0.0919430732727051,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 320, 256, 50]",0.08019463641284397,320.0,0.10011117458343508,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 320, 512, 1]",0.08019463641284397,320.0,0.0951258420944214,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 320, 512, 5]",0.08019463641284397,320.0,0.09443757534027102,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 320, 512, 10]",0.08019463641284397,320.0,0.09414036273956297,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 320, 512, 50]",0.08019463641284397,320.0,0.09450094699859621,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 320, 1024, 1]",0.08019463641284397,320.0,0.10575218200683592,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 320, 1024, 5]",0.08019463641284397,320.0,0.08266041278839112,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 320, 1024, 10]",0.08019463641284397,320.0,0.08955259323120116,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 320, 1024, 50]",0.08019463641284397,320.0,0.09476630687713625,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 320, 2048, 1]",0.08019463641284397,320.0,0.08168973922729492,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 320, 2048, 5]",0.08019463641284397,320.0,0.09243435859680174,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 320, 2048, 10]",0.08019463641284397,320.0,0.0882960796356201,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 320, 2048, 50]",0.08019463641284397,320.0,0.09681625366210936,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 320, 4096, 1]",0.08019463641284397,320.0,0.08796615600585936,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 320, 4096, 5]",0.08019463641284397,320.0,0.0871816873550415,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 320, 4096, 10]",0.08019463641284397,320.0,0.08805429935455322,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 320, 4096, 50]",0.08019463641284397,320.0,0.0957271099090576,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 640, 32, 1]",0.056051332731688865,640.0,0.1951163291931152,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 640, 32, 5]",0.056051332731688865,640.0,0.19231319427490234,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 640, 32, 10]",0.056051332731688865,640.0,0.19202280044555664,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 640, 32, 50]",0.056051332731688865,640.0,0.20103065967559808,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 640, 64, 1]",0.056051332731688865,640.0,0.2048635005950928,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 640, 64, 5]",0.056051332731688865,640.0,0.20431852340698242,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 640, 64, 10]",0.056051332731688865,640.0,0.21531858444213864,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 640, 64, 50]",0.056051332731688865,640.0,0.20820195674896244,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 640, 128, 1]",0.056051332731688865,640.0,0.20231475830078122,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 640, 128, 5]",0.056051332731688865,640.0,0.19833073616027835,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 640, 128, 10]",0.056051332731688865,640.0,0.20130667686462406,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 640, 128, 50]",0.056051332731688865,640.0,0.21122250556945804,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 640, 256, 1]",0.056051332731688865,640.0,0.2057163000106811,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 640, 256, 5]",0.056051332731688865,640.0,0.20669903755187985,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 640, 256, 10]",0.056051332731688865,640.0,0.2715247154235839,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 640, 256, 50]",0.056051332731688865,640.0,0.31709356307983405,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 640, 512, 1]",0.056051332731688865,640.0,0.20784945487976078,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 640, 512, 5]",0.056051332731688865,640.0,0.19299466609954838,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 640, 512, 10]",0.056051332731688865,640.0,0.20074210166931156,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 640, 512, 50]",0.056051332731688865,640.0,0.1934228181838989,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 640, 1024, 1]",0.056051332731688865,640.0,0.20222454071044915,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 640, 1024, 5]",0.056051332731688865,640.0,0.20587875843048092,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 640, 1024, 10]",0.056051332731688865,640.0,0.1970623970031738,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 640, 1024, 50]",0.056051332731688865,640.0,0.19716351032257076,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 640, 2048, 1]",0.056051332731688865,640.0,0.20125629901885983,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 640, 2048, 5]",0.056051332731688865,640.0,0.19061322212219242,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 640, 2048, 10]",0.056051332731688865,640.0,0.19254062175750736,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 640, 2048, 50]",0.056051332731688865,640.0,0.2028106212615967,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 640, 4096, 5]",0.056051332731688865,640.0,0.2010037899017334,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 640, 4096, 10]",0.056051332731688865,640.0,0.19985432624816898,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 640, 4096, 50]",0.056051332731688865,640.0,0.20552804470062253,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 1280, 32, 1]",0.03932137267050526,1280.0,0.40843253135681146,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 1280, 32, 5]",0.03932137267050526,1280.0,0.41342861652374274,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 1280, 32, 10]",0.03932137267050526,1280.0,0.41021091938018805,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 1280, 32, 50]",0.03932137267050526,1280.0,0.3955828428268432,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 1280, 64, 1]",0.03932137267050526,1280.0,0.40937950611114515,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 1280, 64, 5]",0.03932137267050526,1280.0,0.41171782016754144,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 1280, 64, 10]",0.03932137267050526,1280.0,0.40866677761077874,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 1280, 64, 50]",0.03932137267050526,1280.0,0.39988937377929695,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 1280, 128, 1]",0.03932137267050526,1280.0,0.3856840133666992,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 1280, 128, 5]",0.03932137267050526,1280.0,0.3832542896270752,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 1280, 128, 10]",0.03932137267050526,1280.0,0.3829166650772094,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 1280, 128, 50]",0.03932137267050526,1280.0,0.39502375125885003,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 1280, 256, 1]",0.03932137267050526,1280.0,0.4099872827529908,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 1280, 256, 5]",0.03932137267050526,1280.0,0.403841495513916,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 1280, 256, 10]",0.03932137267050526,1280.0,0.41877393722534173,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 1280, 256, 50]",0.03932137267050526,1280.0,0.4580609321594239,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 1280, 512, 1]",0.03932137267050526,1280.0,0.4605288982391357,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 1280, 512, 5]",0.03932137267050526,1280.0,0.449596095085144,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 1280, 512, 10]",0.03932137267050526,1280.0,0.4443429708480835,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 1280, 512, 50]",0.03932137267050526,1280.0,0.45127384662628167,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 1280, 1024, 1]",0.03932137267050526,1280.0,0.5211584091186524,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 1280, 1024, 5]",0.03932137267050526,1280.0,0.4305126667022705,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 1280, 1024, 10]",0.03932137267050526,1280.0,0.42104361057281486,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 1280, 1024, 50]",0.03932137267050526,1280.0,0.41486525535583496,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 1280, 2048, 5]",0.03932137267050526,1280.0,0.41030342578887946,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 1280, 2048, 10]",0.03932137267050526,1280.0,0.41404855251312256,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 1280, 2048, 50]",0.03932137267050526,1280.0,0.3979125976562499,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 1280, 4096, 5]",0.03932137267050526,1280.0,0.42310380935668945,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 1280, 4096, 10]",0.03932137267050526,1280.0,0.31644330024719236,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 1280, 4096, 50]",0.03932137267050526,1280.0,0.3898281335830688,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 2560, 32, 1]",0.026767814792603054,2560.0,0.8442469596862792,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 2560, 32, 5]",0.026767814792603054,2560.0,0.8504089593887331,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 2560, 32, 10]",0.026767814792603054,2560.0,0.822610902786255,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 2560, 32, 50]",0.026767814792603054,2560.0,0.7780202627182007,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 2560, 64, 1]",0.026767814792603054,2560.0,0.8168983936309817,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 2560, 64, 50]",0.026767814792603054,2560.0,0.8367034673690797,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 2560, 128, 1]",0.026767814792603054,2560.0,0.7775481700897215,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 2560, 128, 5]",0.026767814792603054,2560.0,0.771712064743042,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 2560, 128, 10]",0.026767814792603054,2560.0,0.7636534452438356,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 2560, 128, 50]",0.026767814792603054,2560.0,0.7656629800796507,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 2560, 256, 1]",0.026767814792603054,2560.0,0.7626705646514894,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 2560, 256, 5]",0.026767814792603054,2560.0,0.79151668548584,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 2560, 256, 10]",0.026767814792603054,2560.0,0.7779195785522462,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 2560, 256, 50]",0.026767814792603054,2560.0,0.7977897167205812,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 2560, 512, 1]",0.026767814792603054,2560.0,0.7818964958190919,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 2560, 512, 5]",0.026767814792603054,2560.0,0.8869823217391968,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 2560, 512, 10]",0.026767814792603054,2560.0,0.8327507734298705,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 2560, 512, 50]",0.026767814792603054,2560.0,0.8948845148086549,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 2560, 1024, 5]",0.026767814792603054,2560.0,0.8663337707519533,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 2560, 1024, 10]",0.026767814792603054,2560.0,0.8268912792205809,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 2560, 1024, 50]",0.026767814792603054,2560.0,0.7563466548919676,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 2560, 2048, 5]",0.026767814792603054,2560.0,0.8184883356094359,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 2560, 2048, 10]",0.026767814792603054,2560.0,0.8719565868377686,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 2560, 2048, 50]",0.026767814792603054,2560.0,0.8828824758529663,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 2560, 4096, 5]",0.026767814792603054,2560.0,0.8835860729217531,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 2560, 4096, 10]",0.026767814792603054,2560.0,0.7788644552230833,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[0, 2560, 4096, 50]",0.026767814792603054,2560.0,0.779496216773987,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[10, 0, 32, 1]",0.9919304472088377,1457.1219,0.38549106121063226,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[10, 0, 64, 1]",0.9920866108661818,732.1559,0.2195137023925781,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[10, 0, 64, 5]",0.991480470244133,3331.2924,0.9254462003707887,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[10, 0, 128, 1]",0.992247241376214,469.4062,0.13400735855102536,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[10, 0, 128, 5]",0.9914940837660253,1806.4641,0.458126425743103,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[10, 0, 128, 10]",0.9914635481830046,3445.1204,0.9429303407669067,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[10, 0, 256, 1]",0.99241141747628,425.8251,0.11734013557434084,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[10, 0, 256, 5]",0.9915181286573921,1096.4469,0.2744647979736329,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[10, 0, 256, 10]",0.991468751745985,1922.3287,0.4821558952331542,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[10, 0, 512, 1]",0.9926852531673332,596.8795,0.13236036300659176,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[10, 0, 512, 5]",0.9915664494216421,932.4941,0.22468597888946537,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[10, 0, 512, 10]",0.9914794294381012,1345.5345,0.32705061435699456,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[10, 0, 1024, 1]",0.9929517238953826,1068.2163,0.1861732482910156,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[10, 0, 1024, 5]",0.9916280111561682,1241.7246,0.22380447387695312,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[10, 0, 1024, 10]",0.9914968047020533,1455.5717,0.2776258945465088,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[10, 0, 1024, 50]",0.9914574409614073,3084.3917,0.6890560626983644,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[10, 0, 2048, 1]",0.9933612261150063,2071.2787,0.31717190742492674,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[10, 0, 2048, 5]",0.9917300042707627,2163.2514,0.33469054698944084,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[10, 0, 2048, 10]",0.9915342053215325,2275.9347,0.33268189430236816,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[10, 0, 2048, 50]",0.9914585286318356,3130.5879,0.5830218315124511,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[10, 0, 4096, 5]",0.9917300042707627,4211.2514,0.35366151332855217,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[10, 0, 4096, 10]",0.9915342053215325,4323.9347,0.3889013051986695,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[10, 0, 4096, 50]",0.9914585286318356,5178.5879,0.7086585760116577,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[10, 10, 32, 1]",0.3859794839072536,1467.125,0.41995344161987297,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[10, 10, 64, 1]",0.3898567833464709,742.1587,0.21218297481536869,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[10, 10, 64, 5]",0.38701700511832743,3341.2942,0.8796690940856935,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[10, 10, 128, 1]",0.389835899204072,479.4093,0.1375185966491699,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[10, 10, 128, 5]",0.38622339661859045,1816.4675,0.48329851627349846,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[10, 10, 128, 10]",0.38686554657474015,3455.1238,0.924412775039673,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[10, 10, 256, 1]",0.3882690469103954,435.8274,0.12229421138763426,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[10, 10, 256, 5]",0.3861293599688641,1106.4498,0.2770650386810303,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[10, 10, 256, 10]",0.3864515979815175,1932.3323,0.5007977485656738,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[10, 10, 512, 1]",0.3912431248798103,606.8815,0.1310837745666504,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[10, 10, 512, 5]",0.3880523631545218,942.4968,0.2050448894500732,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[10, 10, 512, 10]",0.38542928626698475,1355.5368,0.32393188476562507,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[10, 10, 1024, 1]",0.3849925885638691,1078.2194,0.19778335094451904,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[10, 10, 1024, 5]",0.3868150470651649,1251.7267,0.23747189044952396,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[10, 10, 1024, 10]",0.38240336275176434,1465.5747,0.2939841508865356,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[10, 10, 1024, 50]",0.3868489576289096,3094.3945,0.7817791461944579,9.814435958862305
mnist,test,0.01,ann-permuted-faiss,"{}_[10, 10, 2048, 1]",0.38775035237269256,2081.281,0.32021496295928953,9.814435958862305
