dataset,query_set,mu,algorithm,params,rel_err,samples,query_time,build_time
aloi,test,0.01,ann-faiss,"{}_[0, 80, 128, 1]",0.3586544863725122,80.0,0.034445858001708976,3.3417270183563232
aloi,test,0.01,ann-faiss,"{}_[0, 80, 128, 5]",0.33780469501837807,80.0,0.033190250396728516,3.3417270183563232
aloi,test,0.01,ann-faiss,"{}_[0, 80, 128, 10]",0.32873900409876833,80.0,0.03293118476867675,3.3417270183563232
aloi,test,0.01,ann-faiss,"{}_[0, 80, 128, 50]",0.34912092442061304,80.0,0.033207464218139644,3.3417270183563232
aloi,test,0.01,ann-faiss,"{}_[0, 80, 256, 1]",0.3368311731203515,80.0,0.036707782745361336,0.5466275215148926
aloi,test,0.01,ann-faiss,"{}_[0, 80, 256, 5]",0.3400519557903834,80.0,0.035833382606506356,0.5466275215148926
aloi,test,0.01,ann-faiss,"{}_[0, 80, 256, 10]",0.3411468735480584,80.0,0.03531219959259034,0.5466275215148926
aloi,test,0.01,ann-faiss,"{}_[0, 80, 256, 50]",0.33321981576227333,80.0,0.033890604972839355,0.5466275215148926
aloi,test,0.01,ann-faiss,"{}_[0, 80, 512, 1]",0.33430651272312023,80.0,0.03485457897186279,0.5466275215148926
aloi,test,0.01,ann-faiss,"{}_[0, 80, 512, 5]",0.3319260828750194,80.0,0.03339653015136718,0.5466275215148926
aloi,test,0.01,ann-faiss,"{}_[0, 80, 512, 10]",0.3415014150706429,80.0,0.033271455764770516,0.5466275215148926
aloi,test,0.01,ann-faiss,"{}_[0, 80, 512, 50]",0.3356513793232644,80.0,0.03320844173431397,0.5466275215148926
aloi,test,0.01,ann-faiss,"{}_[0, 80, 1024, 1]",0.3352100043594376,80.0,0.03457577228546143,0.8672084808349609
aloi,test,0.01,ann-faiss,"{}_[0, 80, 1024, 5]",0.33257539382458023,80.0,0.03303992748260498,0.8672084808349609
aloi,test,0.01,ann-faiss,"{}_[0, 80, 1024, 10]",0.33686066979846346,80.0,0.03351566791534423,0.8672084808349609
aloi,test,0.01,ann-faiss,"{}_[0, 80, 1024, 50]",0.3442905277778335,80.0,0.033414864540100106,0.8672084808349609
aloi,test,0.01,ann-faiss,"{}_[0, 80, 2048, 1]",0.328204089226838,80.0,0.036026978492736825,2.1009414196014404
aloi,test,0.01,ann-faiss,"{}_[0, 80, 2048, 5]",0.3501701965858204,80.0,0.034783506393432626,2.1009414196014404
aloi,test,0.01,ann-faiss,"{}_[0, 80, 2048, 10]",0.35044529647344036,80.0,0.03508553504943847,2.1009414196014404
aloi,test,0.01,ann-faiss,"{}_[0, 80, 2048, 50]",0.3384160745724205,80.0,0.034779763221740714,2.1009414196014404
aloi,test,0.01,ann-faiss,"{}_[0, 80, 4096, 1]",0.3343803609731821,80.0,0.03554701805114746,2.2884533405303955
aloi,test,0.01,ann-faiss,"{}_[0, 80, 4096, 5]",0.33927213883727375,80.0,0.034445762634277344,2.2884533405303955
aloi,test,0.01,ann-faiss,"{}_[0, 80, 4096, 10]",0.3367067003885821,80.0,0.03452403545379639,2.2884533405303955
aloi,test,0.01,ann-faiss,"{}_[0, 80, 4096, 50]",0.34514047524543123,80.0,0.034503793716430656,2.2884533405303955
